path,rev
addons/certificate_planer,e2dde706fe90cc18fa3dcef6a8d08920bb18e770
addons/hr,d23b5f1088dd5d28dc91b21ba588ff8c4f945a5b
addons/project,3e4b70b4381fcc1c84739cce8c9fd9d06b395a36
addons/purchase_workflow,64823a89d5db768a928e836dd7443954f268fb9d
addons/server_tools,f431608c4524b2a3e19dea2a462db489a8aa9e4d
addons/theme_mint_system,4a92a8df1b5d3f98df0d6f259420944b4caaf6ca
enterprise,b27b98153f966c36700d154bdad4603eb85ecb32
oca/account-invoicing,ee82a0690ac31305c800173db76486b6f20239ce
oca/bank-statement-import,656f0dcc8526c1153325c755e713748d9e6bd5f7
oca/business-requirement,e9b40036f9bfe13ca73c7667ab71492332acc71d
oca/contract,085284a2c618430e28a013ea7bd4226d332fa9f6
oca/crm,73ea1225cccbb292bbda016f058e153420e0edac
oca/dms,ca641ce37fc156b20144cde79b78c99579c4a7c5
oca/hr-attendance,153df44c0449ee99b750a2e34af455b100d798fd
oca/hr-holidays,2ea6756f123077e9ac21034ff56b6c38f278ab4b
oca/knowledge,a4d338fba6eea64e3d1361c4319b739ce797ef7a
oca/l10n-switzerland,9054ec7ae642f2f7cdfd783cc83bec1865589337
oca/partner-contact,36571d157b7007db76b04aa993054fe6940397bc
oca/product-attribute,6106856d331515a23e63ce7e3a7241b0ff7ec07e
oca/project,bc27d65b031cef79e4f0aebb4649e14c3d6ee3da
oca/purchase-workflow,309442ebd65b271045c914ea221a1c45edcedf5b
oca/reporting-engine,2f00b976d69e21d2662113f0f3ee5a27d72899b7
oca/rest-framework,c4ecdba617be42fc1c332e490b8e69bcbd9aa4dc
oca/sale-workflow,28db0627cf579e264818aea96b74f314b48c6a8a
oca/server-auth,4fd2d5c2a83d7dd3fa72c974eb80f5ff2c7256ae
oca/server-backend,ceebbda8cca89c86843184ccb586dbbbbec78dbe
oca/server-env,9d2069b7940561a543c59f18e9250cdb6c3fdb9d
oca/server-tools,e6a04a753260c1f6de6da80c4cba0ee4d91ec1b8
oca/server-ux,245372b7e6782dfeea87c32ccdce054fad9c9426
oca/social,230af4689f0968e854d18f1b6b040cebdd540b35
oca/stock-logistics-warehouse,fad62bd2b46b3160546cd2a6665c04d0f9e6a7ad
oca/stock-logistics-workflow,9d08ddf8ced0b05a34820963849d9201b8f2337c
oca/timesheet,9054ed553d7ea454f5f616d3cc0774b6cdfac3ac
oca/web,1dc1c010e0bb5f265ac11dc13e6c9bce35cf898e
oca/website,4a854f8d27acf358a67c03619753e41fad6f912f
odoo,4cc086d330b73514fbc64a7fcf22d8a7a9f1b691
themes,17a711b1040eb0df7ffafcdf93e20484501dd9d1
