path,rev
odoo,0bcc34ec2f92b9b95cde321423d810002bb317ce
enterprise,14e60035e62441debe2adfa3b17235bb3fea0bab
themes,83cd4c62970fefcba12324034b331a56552381d0
oca/sale-workflow,59b427d953de415105a0f557cf4265337ef98bd6
addons/server_tools,1450d56d20a0e29ac767de67cb9c6b648aacaa75
addons/hr,585b681b8c8af8f9075d200d725c48dd55ad6c54
addons/manufacture,2dcabe8a263c8402252c744a73397fe5c9ce7049
addons/stock_logistics_workflow,1dea664156782989b29475130959e1cde6bf5dbf
oca/stock-logistics-workflow,75bc6a94ccb441416155fd853a6f5b5c6ccc9034
oca/server-env,4a3b9466dc9f2349989af444d34f1a569c208fc1
oca/server-tools,7473ce11b4cbcc15f9d216e345043e6473431dfb
addons/connector,7ec22193f15fa5823eb69682cc6d33425535494a
oca/project,de1a38cda814cec61ba2f65322de980cfd5fea8a
oca/bank-statement-import,ea2303ec8c46693b85b7f4895d9634d037847870
oca/partner-contact,9adfdc4443d08a96abd117aae15d0cb818eba102
addons/management_system,4bdbf1cf134603feae8ebd96d261bf0a9a85de37
oca/server-backend,aaa5eeb8a65fd30fca241cbc78903ab549fc93ae
oca/queue,0c95fd283cdd180ca3807092bb0d8fd13220abb3
addons/account_invoicing,4c89b78b6ab31e6030ef79b20fc4fd3b86761f49
oca/bank-payment,c667a243d30df318ed30c6e269cf08cb4d149755
oca/server-auth,81002e114342e566b7fb2b119e93544f11701c9d
addons/partner_contact,a408f0f1b5192d77507c50ae7d8e2841d563d359
oca/web-api,6713cd92c995c3186ed73c9c97f876ba07e1b2f7
oca/hr-attendance,729040b76e01f43dda5b3f171b581e5d87b6f590
oca/social,9612966c7c13e02d1ade1ea8ed844b89ff508e98
oca/mail,1017c0efeef788b2a2e87129cc5435136b135c54
oca/connector,10416a62a86edf72abb8d68b208cfe4620526866
oca/web,f1543e10310d92d48c2c073ee1af8054315770d7
oca/storage,4e18dba99ce4088d681c664b8d83024174782ec9
oca/rest-framework,f5711c99c50473bbc1ee18acb1c7a3393b8c83f9
addons/vertical_saas,a492e8f3762ef41aba4bd000500245bc1d3ac484
oca/hr-holidays,a29811fcbfbf37273a3ad1fea19e26b0424e3619
addons/social,3795d9304e0e1654a7d68dc2bce4e5a0289f809e
addons/purchase_workflow,5623b9a12489114e22a4fde845f211e59d94522c
addons/spreadsheet,6093b62d62233c3bae1a866a7ae9d5ee26d9d49a
addons/account_financial_reporting,99b7076c2968ca33190214543c4b032753a4c1a7
addons/sale_workflow,1f2d67257120671fee297f43a3fd76394d7f3c06
addons/account_reconcile,8a0d1b2c7bfc22979511b602f5c70537f7699cac
oca/survey,e927e81a8ea554320206d8e6ab27a0e831a8f317
oca/openupgrade,7f932bd1789c0b52b6dcf35564c731e354f712d8
oca/account-invoicing,a377a480bd4ed416de53d2be6412870b3acd19d7
addons/product_attribute,f92267021b39e55f7512626b90b61e98f8c0bd8e
oca/website,2d0dbd58c6da267637bbe51239a89c5404c95356
oca/e-commerce,e9ed3cddabd51d68cbf60137a771be2d43f4a2bd
addons/kubernetes,38105593ef47b37e39e677f91fd12492dec1a1d1
oca/repair,7f83672b5f4a165f575e7b8d81809b9f1c08c656
oca/calendar,0fa4170a930fd1c96f45b239e396587d087cce7f
oca/account-closing,d0e2aaaeff26cbc5dbd33077aa78a1d7a13dfca5
addons/website,baac79cd5d04cd552eeec71680bb938e30e80ac2
oca/helpdesk,a74f315853652aaf7ead51623131a1d7c805d17c
