path,rev
odoo,06bc382d8f722ef87c23e360992df0743e350172
enterprise,3cde0db5d9a28e56c6a3499f793148b5bf8962f0
themes,7599a4bd2862e3fcd672de78397d05bcb135df70
addons/server_tools,41841bf3c5508390676ababdf0cc7df8951ba589
oca/partner-contact,b6b6652548fb79c95c4f08d725a0e83356b34c99
addons/management_system,0f06bc9497327f36bdd09fb0f17ef2677f269438
addons/sale_workflow,e4796bc9cd84628aac3616ba3e146a4d418a64be
addons/account_invoicing,80c8607bb2629016b9dd2106ffb3cbba963f17e4
addons/purchase_workflow,7bd3d7a02f3fadf71ae58ad34f2523188d2cf3f8
addons/stock_logistics_workflow,b250302f012da0ca116855e7ba641c6eb75578ad
oca/sale-workflow,87113dc142dab74f34d242904c739a14cfa05b3c
oca/server-tools,793dd13b1fc60a43b091b7e156aea95c8bc2011d
addons/spreadsheet,fcf0e481f0ddfb4483b5d5cd3fce9d95ff9ddf18
addons/product_attribute,4cd5253da71c66d757ed292aa7fd18e64eef8375
oca/mass-mailing,4baf365254fd80be51e99dd446de2d27e601b981
oca/account-analytic,dc6afca735a01ed0c616339969a03fba9cef6102
addons/website,23dfeee60286c38d5034ecc43fda947a4dfcfa5f
