path,rev
addons/account_financial_reporting,b1fe6b49b5d4f492c2e1c7a4529007a2d20bea3f
addons/account_invoicing,ac50d640ac0c119fc80d0144ec21ec8e0fccab24
addons/certificate_planer,fac9bd19efc40ef27392e4652339bfe040af5df6
addons/company,873e2e632a58a7759455561976e57c68aae99425
addons/demand_planner,67873c818ffb12da88d2ba00f17d1b74b81f6a0a
addons/hr,e99935b48566d67def9c7bfbdf6b1bb871962609
addons/manufacture,bb7f458adc482207d5933c86a076d926cd8c9c43
addons/partner_contact,f98f65ef6f7285cce119111865af0c2312199ee9
addons/product_attribute,502a9d00f120832aca1f50f865c30f824dfecefd
addons/project,c1a8785cfe49c3ceaa857befb988a57543b81f52
addons/purchase_workflow,7dba4df073a8d8e1a0b1721de04c079fee140410
addons/sale_workflow,b25e61e595176f3945bdb915a9b66d93297811af
addons/server_tools,99a84e468d48d5217ceab6bd279363a6bf7618d2
addons/social,c9e1e2332f6a34fda979bab9fa426900e7bb704b
addons/stock_logistics_workflow,a7139e09e185ba9d241e7c67d7aaa811ca2da180
addons/theme_mint_system,09890870837efde7141348a03126ff1ac620dc5f
addons/website,788ccf395442201c80e8debc9b87b97a5000c98b
enterprise,c81dd03a10b02c3128c7a0f4853bae263f2ac521
oca/account-closing,bc9eacedf94c30b6fcd034a0bdba2596fa5a2d6d
oca/account-financial-reporting,f70c3070ac085decd02a8c27ad13336e04140f32
oca/account-financial-tools,3d941251af980b77a687ef6fd469ea1402c49a58
oca/account-invoicing,20871b2ce3dbcccad689f211a2db08fd976594ee
oca/bank-payment,95f720ae3f565923cc2b348395f9424c6bc876bb
oca/bank-statement-import,172ee119246b923771622c145da278252e5c578c
oca/brand,2df2ac132da66155cdff04f619516d4083cc2826
oca/business-requirement,dc11688de4e58dedb55df2cf53f89ec8ee71fa26
oca/community-data-files,aca3110bd2a8eea5be01eee02f31c32faf71d62b
oca/connector,a58d3db74aea50bb7db009a993f480fbdbd35082
oca/contract,6e40e0600a36f4efd519b604e964de68aa2369ba
oca/credit-control,0419bce06066aa30a5feb4a1467adc17d134a1fd
oca/crm,a32d29e59a361f6ed20fc50d99ce65271092b313
oca/dms,889ba29e57dfbb51686f12df776833e286f3fda0
oca/e-commerce,15d096596c363e4e2671fa240a6860adef92e9d5
oca/edi,9cd52d0c3267c235c7d40eb235b08c3f0838d6a8
oca/hr,e9586c96dc618a695898ff0738a3aa9a3ad59192
oca/hr-attendance,128a4490ac972475ccb6b5e6d420b39d7044e804
oca/hr-holidays,1ec03e170c5986f5f1390212091c54ca688e518f
oca/iot,4b7b31aa9833374c8958f438c4fd9fa95e391166
oca/knowledge,7bf7571134b70b23274feabd42fedf5e1cc72f0c
oca/l10n-switzerland,f7f7a4b2728b5348b8dd41e4324de4b80481e994
oca/maintenance,a90b515474112fbd5f389c34d7ecb03a6ff92276
oca/manufacture,b8f2c02442df3b2ccb97492975d302bd52247a59
oca/openupgrade,29925d603dcad62bab2fbe5377b5d940d9904e9a
oca/partner-contact,27c033a9b8dd09de71e8e8a3ea9dfd19825e9193
oca/product-attribute,a860937536a45b3e07d2b11cd01b5afe1abea078
oca/project,5e6df6ecc15463fd4137d3b50ced4d77a92d35ff
oca/purchase-workflow,dec5d16e87f0c2aae75df5ea4ccbacceb280e1a7
oca/reporting-engine,2925fbff3758c0c9a838ebe40c27b28bb7965262
oca/rest-framework,05476c00fdde1d6071616d686f9c86c7e6f919e9
oca/sale-reporting,ee6b244f673eada99ec0eedace33266c045eeb1a
oca/sale-workflow,416fd3c6e7ec96dc49cdf2f42d5d4d3bab7f6e81
oca/server-auth,12045c43da5debb8e1946c8c9e8038ab99dbe471
oca/server-backend,8a6d5c278107a61d85d7df93c8a6b86d4472a772
oca/server-env,041cc08105483c40805135d8ca320aba11830a33
oca/server-tools,00cbe9d5a6632ea8e8ce78b2b4f129bb99d120f2
oca/server-ux,6b6ac5e36ce6115a63816c750328c9b226016433
oca/social,fe28d2d8b8ecd0ab386b9bc88805e847335bb9f4
oca/stock-logistics-warehouse,b23261c50cda7e2ca775347b63ee29e6f49cbb49
oca/stock-logistics-workflow,d9c123db57cf2c32a57e740623e952ea1dcaabea
oca/survey,53c9f49369592bb5c42622d1f5cbccd173c480c0
oca/timesheet,5592f3c1301bb1dc091d679c767851f8d927ec74
oca/web,01d68c300e00f7525239085df6752aa40631ad90
oca/website,7802f0c1a2d9f935f4775b9fed3a3b2713ee6f26
odoo,cc0060e889603eb2e47fa44a8a22a70d7d784185
themes,88620faceb4881ee14cbeb05dc7ac596261381e7
